Date,vix,spx,vxx,vix_vol,vix_futures_f1,vix_futures_f2,term_structure,spx_ma50,spx_trend,vix_change,vix_ma10,market_state,market_state_smooth,ts_signal,vix_futures_vol,ts_position_size,ts_position,ts_returns,ts_signal_change,ts_returns_trade_cost,ts_returns_short_cost,ts_returns_net,etf_signal,hedge_ratio,etf_position,etf_returns,etf_signal_change,etf_returns_trade_cost,etf_returns_short_cost,etf_returns_net,ts_weight,etf_weight,ts_target_weight,etf_target_weight,dynamic_returns,equal_weight_returns
2021-04-13,16.649999618530273,4141.58984375,645.760009765625,1.6107477148305729,18.112281458613065,18.31860169239958,0.9887371188450418,3929.4824072265615,1,-1.5375531119335095,17.673000144958497,6,3,1.0,0.9419090604600454,0.5,0.5,0.012857730710437165,0.0,0.0,0,0.012857730710437165,-1.0,0.7659999847412109,-0.7659999847412109,0.005349189315994181,0.0,0.0,5.9523809523809524e-05,0.0052896655064703715,0.5,0.5,0.5,0.5,0.009073698108453768,0.009073698108453768
2021-04-14,16.989999771118164,4124.66015625,659.8400268554688,1.6508252353656416,17.43031636916904,18.026090464189195,0.9669493451059882,3936.498408203125,1,2.0420430052712657,17.411000061035157,3,3,1.0,0.9478278407562616,0.5,0.5,-0.018826040524003773,0.0,0.0,0,-0.018826040524003773,-1.0,0.7795999908447265,-0.7795999908447265,-0.016701704523156738,0.0,0.0,5.9523809523809524e-05,-0.016761228332680546,0.5,0.5,0.5,0.5,-0.01779363442834216,-0.01779363442834216
2021-04-15,16.56999969482422,4170.419921875,638.0800170898438,1.7170859207410205,16.90439786837409,16.786900193468618,1.0069993669796873,3943.38060546875,1,-2.4720428602236777,17.12800006866455,6,3,1.0,0.9309265389649963,0.5,0.5,-0.015086315407481732,0.0,0.0,0,-0.015086315407481732,-1.0,0.7627999877929688,-0.7627999877929688,0.025709418531195335,0.0,0.0,5.9523809523809524e-05,0.025649894721671528,0.5,0.5,0.5,0.5,0.005281789657094898,0.005281789657094898
2021-04-16,16.25,4185.47021484375,627.8400268554688,1.6474235537087685,16.53469215078867,17.19667766222609,0.9615050346095904,3950.486611328125,1,-1.9311991594313291,17.020000076293947,3,3,1.0,0.7968273126564295,0.5,0.5,-0.010935193328509285,0.0,0.0,0,-0.010935193328509285,-1.0,0.75,-0.75,0.012241512375526349,0.0,0.0,5.9523809523809524e-05,0.01218198856600254,0.5,0.5,0.5,0.5,0.0006233976187466272,0.0006233976187466272
2021-04-19,17.290000915527344,4163.259765625,650.8800048828125,1.5451516249164752,17.24891772334563,17.60192516559597,0.9799449526725456,3956.3170068359377,1,6.400005634014416,16.95800018310547,6,3,1.0,0.8167488483256271,0.5,0.5,0.021597788638686444,0.0,0.0,0,0.021597788638686444,-1.0,0.8916000366210938,-0.8916000366210938,-0.027522908354624065,0.0,0.0,5.9523809523809524e-05,-0.027582432164147873,0.5,0.5,0.5,0.5,-0.0029923217627307146,-0.0029923217627307146
2021-04-20,18.68000030517578,4134.93994140625,665.5999755859375,1.5410314190100127,18.91524221164784,20.05973321644476,0.9429458511512664,3961.2792041015614,1,8.039325136184017,17.014000129699706,3,3,1.0,0.7801714851914345,0.5,0.5,0.04830229104887296,0.0,0.0,0,0.04830229104887296,-1.0,0.9,-0.9,-0.020163972344381206,0.0,0.0,5.9523809523809524e-05,-0.020223496153905014,0.5,0.5,0.5,0.5,0.014039397447483972,0.014039397447483972
2021-04-21,17.5,4173.419921875,629.760009765625,1.4626289033752105,17.477299294930486,17.769233782772826,0.9835707891847668,3966.43580078125,1,-6.316918018726325,17.048000144958497,6,3,1.0,0.7819938310143779,0.5,0.5,-0.03801016398912094,0.0,0.0,0,-0.03801016398912094,-1.0,0.8,-0.8,0.04846149402257088,0.0,0.0,5.9523809523809524e-05,0.048401970213047076,0.5,0.5,0.5,0.5,0.005195903111963069,0.005195903111963069
2021-04-22,18.709999084472656,4134.97998046875,668.7999877929688,1.2722721501716998,18.85872961838383,18.91773659554517,0.9968808648506484,3970.91080078125,1,6.914280482700885,17.223999977111816,6,3,1.0,0.8298012547779169,0.5,0.5,0.03952070340335834,0.0,0.0,0,0.03952070340335834,-1.0,0.9,-0.9,-0.049593467253499494,0.0,0.0,5.9523809523809524e-05,-0.0496529910630233,0.5,0.5,0.5,0.5,-0.005066143829832483,-0.005066143829832483
2021-04-23,17.329999923706055,4180.169921875,642.719970703125,1.1955261901969518,18.12229869532473,18.52458853397372,0.9782834669762732,3976.3166015625,1,-7.375730776554967,17.28799991607666,6,6,1.0,0.833553739055626,0.5,0.5,-0.019524934551827244,0.0,0.0,0,-0.019524934551827244,-1.0,0.7931999969482422,-0.7931999969482422,0.03509571741817267,0.0,0.0,5.9523809523809524e-05,0.03503619360864886,1.0,0.0,0.6,0.0,-0.019524934551827244,0.007755629528410808
2021-04-26,17.639999389648438,4187.6201171875,637.1199951171875,1.1684729903273026,17.254728137526197,17.179723650286842,1.0043658727442977,3981.74140625,1,1.7888024657076285,17.360999870300294,6,6,1.0,0.8482143728896494,0.5,0.5,-0.023936548348095388,0.0,0.0,0,-0.023936548348095388,-1.0,0.8055999755859375,-0.8055999755859375,0.006911097865554878,0.0,0.0,5.9523809523809524e-05,0.006851574056031069,1.0,0.0,0.6,0.0,-0.023936548348095388,-0.00854248714603216
2021-04-27,17.559999465942383,4186.72021484375,624.1599731445312,0.9276562148947664,18.251938773209787,19.02482677275827,0.9593747680974848,3986.779208984375,1,-0.4535143224154603,17.451999855041503,3,6,1.0,0.8761523676251992,0.5,0.5,0.028896735658060613,0.0,0.0,0,0.028896735658060613,-1.0,0.8023999786376953,-0.8023999786376953,0.01638716955170225,0.0,0.0,5.9523809523809524e-05,0.016327645742178442,1.0,0.0,0.6,0.0,0.028896735658060613,0.02261219070011953
2021-04-28,17.280000686645508,4183.18017578125,621.9199829101562,0.7936085850175364,18.074558185983165,17.997270017685764,1.0042944384465782,3991.791010742188,1,-1.5945261264952326,17.48099994659424,6,6,1.0,0.8722018941189981,0.5,0.5,-0.004859225900072095,0.0,0.0,0,-0.004859225900072095,-1.0,0.7912000274658203,-0.7912000274658203,0.002879659371869027,0.0,0.0,5.9523809523809524e-05,0.0028201355623452174,1.0,0.0,0.6,0.0,-0.004859225900072095,-0.0010195451688634388
2021-04-29,17.610000610351562,4211.47021484375,617.1199951171875,0.649495918719364,17.670466316338445,18.209117580183545,0.970418595987798,3997.3938134765626,1,1.9097217048208213,17.585000038146973,6,6,1.0,0.8683714785189527,0.5,0.5,-0.011178471570002013,0.0,0.0,0,-0.011178471570002013,-1.0,0.8044000244140624,-0.8044000244140624,0.006106493725867494,0.0,0.0,5.9523809523809524e-05,0.006046969916343684,1.0,0.0,0.6,0.0,-0.011178471570002013,-0.0025657508268291645
2021-04-30,18.61000061035156,4181.169921875,642.5599975585938,0.7072442934497584,17.618573130329686,17.523786778282716,1.0054090108060685,4002.7378125,1,5.678591512439679,17.82100009918213,6,6,1.0,0.7209110878995716,0.5,0.5,-0.0014683592690696856,0.0,0.0,0,-0.0014683592690696856,-1.0,0.9,-0.9,-0.03316038816903843,0.0,0.0,5.9523809523809524e-05,-0.033219911978562236,1.0,0.0,0.6,0.0,-0.0014683592690696856,-0.01734413562381596
2021-05-03,18.309999465942383,4192.66015625,620.0,0.7271897770867988,18.090588499098047,18.53721681271,0.9759063985643348,4008.45681640625,1,-1.6120426360561655,17.922999954223634,6,6,1.0,0.7075407246630936,0.5,0.5,0.013395391479114838,0.0,0.0,0,0.013395391479114838,-1.0,0.8323999786376953,-0.8323999786376953,0.03159860227819879,0.0,0.0,5.9523809523809524e-05,0.03153907846867498,1.0,0.0,0.6,0.0,0.013395391479114838,0.02246723497389491
2021-05-04,19.479999542236328,4164.66015625,643.3599853515625,0.847679539994447,20.154496838405063,21.25214519029858,0.9483511738666937,4014.22001953125,1,6.389951449590203,18.00299987792969,3,6,1.0,0.8031039313952516,0.5,0.5,0.05704370367525402,0.0,0.0,0,0.05704370367525402,-1.0,0.9,-0.9,-0.031362663399382984,0.0,0.0,5.9523809523809524e-05,-0.03142218720890679,1.0,0.0,0.6,0.0,0.05704370367525402,0.012810758233173614
2021-05-05,19.149999618530277,4167.58984375,627.0399780273438,0.9184573771626348,19.18106560645432,19.86469194207869,0.9655858576806688,4019.9444140625,1,-1.6940448226939298,18.16799983978272,3,6,1.0,0.8256679339920846,0.5,0.5,-0.024149231800613236,0.0,0.0,0,-0.024149231800613236,-1.0,0.8659999847412111,-0.8659999847412111,0.022830152521485524,0.0,0.0,5.9523809523809524e-05,0.022770628711961716,1.0,0.0,0.6,0.0,-0.024149231800613236,-0.0006893015443257596
2021-05-06,18.38999938964844,4201.6201171875,623.2000122070312,0.9206003587130548,17.97084830401856,18.25092567164964,0.9846540732963404,4025.4682177734376,1,-3.968669681572368,18.13599987030029,6,6,1.0,0.8531650739767034,0.5,0.5,-0.03154718635727233,0.0,0.0,0,-0.03154718635727233,-1.0,0.8355999755859377,-0.8355999755859377,0.00530334660998662,0.0,0.0,5.9523809523809524e-05,0.00524382280046281,1.0,0.0,0.6,0.0,-0.03154718635727233,-0.01315168177840476
2021-05-07,16.690000534057617,4232.60009765625,587.8400268554688,0.9206003587130548,16.603113046740628,17.09184539146112,0.9714055250602338,4033.53341796875,1,-9.24414851556621,18.071999931335448,6,6,1.0,0.8965285767872582,0.5,0.5,-0.038054276407532894,0.0,0.0,0,-0.038054276407532894,-1.0,0.7676000213623047,-0.7676000213623047,0.04741142862280482,0.0,0.0,5.9523809523809524e-05,0.04735190481328101,1.0,0.0,0.6,0.0,-0.038054276407532894,0.004648814202874059
2021-05-10,19.65999984741211,4188.43017578125,613.5999755859375,1.0013666968375778,20.09730986829378,20.70563422595593,0.9706203465673332,4041.0790234375,1,17.79508219483823,18.273999977111817,6,6,1.0,1.168745522119105,0.5,0.5,0.10522715865742727,0.0,0.0,0,0.10522715865742727,-0.5,0.9,-0.45,-0.033637275946609396,0.5,0.00075,2.9761904761904762e-05,-0.034417037851371304,1.0,0.0,0.6,0.0,0.10522715865742727,0.03540506040302798
2021-05-11,21.84000015258789,4152.10009765625,659.3599853515625,1.3083258852998136,22.058166932110947,22.8617010438273,0.9648523917719016,4046.084624023437,1,11.088506216152073,18.70200004577637,3,6,1.0,1.209552352610956,0.5,0.5,0.048784068033669525,0.0,0.0,0,0.048784068033669525,-0.5,0.9,-0.45,-0.03355933053104766,0.0,0.0,2.9761904761904762e-05,-0.03358909243580957,1.0,0.0,0.6,0.0,0.048784068033669525,0.007597487798929978
2021-05-12,27.59000015258789,4063.0400390625,774.3200073242188,2.4732273702411103,27.242834098425405,26.28791990747265,1.0363252092335122,4049.939624023437,0,26.327838643896094,19.732999992370605,3,6,1.0,1.427262929878184,0.5,0.5,0.11752262058473528,0.0,0.0,0,0.11752262058473528,0.0,0.9,0.0,-0.0784579153072391,0.5,0.00075,0.0,-0.0792079153072391,1.0,0.0,0.6,0.0,0.11752262058473528,0.01915735263874809
2021-05-13,23.1299991607666,4112.5,700.0,2.6195287923898243,22.852686980036257,23.716037771591544,0.9635963308934572,4055.795224609375,0,-16.16528077982975,20.28499984741211,2,6,1.0,1.5649043293837088,0.5,0.5,-0.08057434668008517,0.0,0.0,0,-0.08057434668008517,-1.0,0.9,-0.9,-0.0,1.0,0.0015,5.9523809523809524e-05,-0.0015595238095238095,1.0,0.0,0.6,0.0,-0.08057434668008517,-0.041066935244804495
2021-05-14,18.809999465942383,4173.85009765625,617.6799926757812,2.542847671744463,18.673620418123352,18.42251154118622,1.013630545236774,4063.9028271484376,1,-18.677042159827906,20.30499973297119,6,6,1.0,1.7183302166672199,0.5,0.5,-0.09143490578511992,0.0,0.0,0,-0.09143490578511992,-1.0,0.8523999786376953,-0.8523999786376953,0.10584000941685263,0.0,0.0,5.9523809523809524e-05,0.10578048560732882,1.0,0.0,0.6,0.0,-0.09143490578511992,0.007172789911104448
2021-05-17,19.71999931335449,4163.2900390625,637.9199829101562,2.511534333866669,19.27279425543752,19.662012717391494,0.9802045463224776,4070.3298291015626,1,4.837851532424375,20.445999717712404,6,6,1.0,1.7160681650212657,0.5,0.5,0.016043322716698505,0.0,0.0,0,0.016043322716698505,-1.0,0.8887999725341795,-0.8887999725341795,-0.027931238583057495,0.0,0.0,5.9523809523809524e-05,-0.027990762392581303,1.0,0.0,0.6,0.0,0.016043322716698505,-0.005973719837941399
2021-05-18,21.34000015258789,4127.830078125,647.2000122070312,2.553492668695975,22.10748799274497,22.62423047979186,0.977159776218314,4076.4594287109376,0,8.215014683780053,20.63199977874756,2,6,1.0,1.758300236804949,0.5,0.5,0.07354132721329931,0.0,0.0,0,0.07354132721329931,-1.0,0.9,-0.9,-0.012929662034651419,0.0,0.0,5.9523809523809524e-05,-0.012989185844175228,1.0,0.0,0.6,0.0,0.07354132721329931,0.03027607068456204
2021-05-19,22.18000030517578,4115.68017578125,677.5999755859375,2.5923130758745896,21.95344006141484,22.802041311078657,0.9627839789391348,4081.2642333984377,0,3.93627060253805,20.934999847412108,2,6,1.0,1.72849102363541,0.5,0.5,-0.0034840668324842006,0.0,0.0,0,-0.0034840668324842006,-1.0,0.9,-0.9,-0.04227436113252645,0.0,0.0,5.9523809523809524e-05,-0.04233388494205026,1.0,0.0,0.6,0.0,-0.0034840668324842006,-0.02290897588726723
2021-05-20,20.670000076293945,4159.1201171875,639.8400268554688,2.595872164886264,21.25847933441788,21.903022970253478,0.970572845734082,4086.4704345703126,0,-6.807936014903804,21.16299991607666,2,2,1.0,1.720416579147158,0.5,0.5,-0.015828059863347288,0.0,0.0,0,-0.015828059863347288,-1.0,0.9,-0.9,0.05015341659071805,0.0,0.0,5.9523809523809524e-05,0.05009389278119424,0.5,0.5,0.3,0.7,0.017132916458923477,0.017132916458923477
2021-05-21,20.149999618530277,4155.85986328125,631.6799926757812,2.539221737222609,20.906157655935598,21.111673469456772,0.9902652997253624,4090.800830078125,0,-2.515725475782904,21.50899982452393,2,2,1.0,1.7135036176936798,0.5,0.5,-0.008286615259254893,0.0,0.0,0,-0.008286615259254893,-1.0,0.9,-0.9,0.011477917062818732,0.0,0.0,5.9523809523809524e-05,0.011418393253294922,0.4,0.6,0.3,0.7,0.003536389848274996,0.0015658889970200148
2021-05-24,18.399999618530277,4197.0498046875,603.6799926757812,2.5108737438000923,18.979155086677743,19.253031801532973,0.9857748785916708,4095.8750244140624,1,-8.684863687990696,21.38299980163574,6,2,1.0,1.7412197987927331,0.5,0.5,-0.046086961577818886,0.0,0.0,0,-0.046086961577818886,-1.0,0.8359999847412111,-0.8359999847412111,0.03989361748383612,0.0,0.0,5.9523809523809524e-05,0.039834093674312315,0.30000000000000004,0.7,0.3,0.7,0.014057777098672949,-0.003126433951753285
2021-05-25,18.84000015258789,4188.1298828125,603.2000122070312,2.4659189560616115,18.68218998859947,19.30225969112168,0.967875797318828,4100.258823242188,1,2.3913072998898333,21.082999801635744,3,2,1.0,1.7341799530301762,0.5,0.5,-0.007823454119059381,0.0,0.0,0,-0.007823454119059381,-1.0,0.8536000061035156,-0.8536000061035156,0.0006646959803529548,0.0,0.0,5.9523809523809524e-05,0.0006051721708291453,0.3,0.7,0.3,0.7,-0.0019234157161374123,-0.003609140974115118
2021-05-26,17.360000610351562,4195.990234375,574.4000244140625,2.461519109139561,17.69386562500229,18.20096139119299,0.9721390669815896,4104.924428710938,1,-7.855623833596592,20.059999847412108,6,2,1.0,1.7463273400410368,0.5,0.5,-0.026450977219488025,0.0,0.0,0,-0.026450977219488025,-1.0,0.7944000244140625,-0.7944000244140625,0.040755419858018296,0.0,0.0,5.9523809523809524e-05,0.04069589604849449,0.3,0.7,0.3,0.7,0.020551834068099732,0.0071224594145032315
2021-05-27,16.739999771118164,4200.8798828125,546.5599975585938,2.511238100935275,16.890901979366795,17.223891805857075,0.9806669810607468,4109.459624023438,1,-3.5714332801561,19.420999908447264,6,2,1.0,1.7529269105220555,0.5,0.5,-0.02269045280023113,0.0,0.0,0,-0.02269045280023113,-1.0,0.7695999908447265,-0.7695999908447265,0.038502989334363046,0.0,0.0,5.9523809523809524e-05,0.03844346552483924,0.3,0.7,0.3,0.7,0.020103290027318126,0.007876506362304053
2021-05-28,16.760000228881836,4204.10986328125,555.2000122070312,2.59219977474355,16.47014928707268,16.820003628831266,0.9792001030749542,4115.232622070313,1,0.1194770492062957,19.21599998474121,6,6,1.0,1.7557081535397032,0.5,0.5,-0.012455009590609467,0.0,0.0,0,-0.012455009590609467,-1.0,0.7704000091552734,-0.7704000091552734,-0.012165828498312296,0.0,0.0,5.9523809523809524e-05,-0.012225352307836106,1.0,0.0,0.6,0.0,-0.012455009590609467,-0.012340180949222786
2021-06-01,17.899999618530273,4202.0400390625,568.47998046875,2.605859778633487,18.16717927846456,18.921045055966285,0.96015728648857,4121.011420898438,0,6.8019055732703615,19.03400001525879,2,6,1.0,1.7903507897210111,0.5,0.5,0.051518354867732374,0.0,0.0,0,0.051518354867732374,-1.0,0.9,-0.9,-0.018427390932035517,0.0,0.0,5.9523809523809524e-05,-0.018486914741559324,1.0,0.0,0.6,0.0,0.051518354867732374,0.016515720063086527
2021-06-02,17.479999542236328,4208.1201171875,553.760009765625,2.6542874931453904,17.016479669544612,17.371666287770186,0.9795536817055006,4126.362021484375,0,-2.346369191310804,18.647999954223632,2,6,1.0,1.75888598628573,0.5,0.5,-0.03166973780800386,0.0,0.0,0,-0.03166973780800386,-1.0,0.7991999816894532,-0.7991999816894532,0.023304204348390003,0.0,0.0,5.9523809523809524e-05,0.023244680538866195,1.0,0.0,0.6,0.0,-0.03166973780800386,-0.004212528634568833
2021-06-03,18.040000915527344,4192.85009765625,564.0,2.6765835585601,18.73184056398176,19.267368407692487,0.9722054495258976,4132.008623046875,0,3.203669267484277,18.23400001525879,2,2,1.0,1.7871231633920714,0.5,0.5,0.050402930798525536,0.0,0.0,0,0.050402930798525536,-1.0,0.8216000366210937,-0.8216000366210937,-0.014778604203067008,0.0,0.0,5.9523809523809524e-05,-0.014838128012590818,0.5,0.5,0.3,0.7,0.01778240139296736,0.01778240139296736
2021-06-04,16.420000076293945,4229.89013671875,534.239990234375,2.7578698329733737,16.36669142383005,17.508673142969116,0.9347762271981388,4138.823627929687,1,-8.9800485422317,17.80900001525879,3,2,1.0,1.8323834058261912,0.5,0.5,-0.06313178707861467,0.0,0.0,0,-0.06313178707861467,-1.0,0.7568000030517578,-0.7568000030517578,0.04335252679659862,0.0,0.0,5.9523809523809524e-05,0.043293002987074815,0.4,0.6,0.3,0.7,0.0007230869607990215,-0.009919392045769925
2021-06-07,16.420000076293945,4226.52001953125,524.6400146484375,2.772896754247248,16.69957990041567,16.773462506362964,0.9955952680658948,4145.163627929687,0,0.0,17.436000061035156,2,2,1.0,1.8100454860702087,0.5,0.5,0.01016969367739562,0.0,0.0,0,0.01016969367739562,-1.0,0.7568000030517578,-0.7568000030517578,0.013599246940587468,0.0,0.0,5.9523809523809524e-05,0.013539723131063658,0.30000000000000004,0.7,0.3,0.7,0.012528714294963246,0.011854708404229638
2021-06-08,17.06999969482422,4227.259765625,530.239990234375,2.823693158112463,17.358143645856078,17.323335135759365,1.00200934230181,4150.218022460937,0,3.9585847473210256,17.303000068664552,3,2,1.0,1.648869286916145,0.5,0.5,0.019717973427104463,0.0,0.0,0,0.019717973427104463,-1.0,0.7827999877929688,-0.7827999877929688,-0.008078037172530925,0.0,0.0,5.9523809523809524e-05,-0.008137560982054735,0.3,0.7,0.3,0.7,0.00021909934069302452,0.005790206222524864
2021-06-09,17.889999389648438,4219.5498046875,538.8800048828125,2.777614398328507,17.866046933313978,18.63710524075298,0.9586277859421558,4155.187216796875,0,4.8037475658119,17.207999992370606,2,2,1.0,1.6114423395748352,0.5,0.5,0.014630115345864003,0.0,0.0,0,0.014630115345864003,-1.0,0.8155999755859374,-0.8155999755859374,-0.012755362639355807,0.0,0.0,5.9523809523809524e-05,-0.012814886448879617,0.3,0.7,0.3,0.7,-0.00458138591045653,0.0009076144484921932
2021-06-10,16.100000381469727,4239.18017578125,507.6799926757813,2.025523599178676,16.58834726313388,16.882404762639666,0.9825820134252125,4160.799819335937,0,-10.005584512285925,17.08199996948242,2,2,1.0,1.3504360557333879,0.5,0.5,-0.03575776093472677,0.0,0.0,0,-0.03575776093472677,-1.0,0.744000015258789,-0.744000015258789,0.047221513071113774,0.0,0.0,5.9523809523809524e-05,0.047161989261589966,0.3,0.7,0.3,0.7,0.022286064202694945,0.005702114163431599
2021-06-11,15.649999618530272,4247.43994140625,493.1199951171875,1.8195201799436265,15.6300478092925,16.003477985248487,0.9766656862776826,4166.2908203125,0,-2.795035728430051,16.97299995422363,2,2,1.0,1.2545579358366858,0.5,0.5,-0.028884717646679436,0.0,0.0,0,-0.028884717646679436,-1.0,0.7259999847412109,-0.7259999847412109,0.02133753262299574,0.0,0.0,5.9523809523809524e-05,0.021278008813471933,0.3,0.7,0.3,0.7,0.006229190875426522,-0.0038033544166037516
2021-06-14,16.389999389648438,4255.14990234375,497.760009765625,1.856696026037784,17.00614806889464,17.281985597522144,0.9840390140895006,4170.996416015625,1,4.728433157544432,16.935999870300293,6,2,1.0,1.1393108970100974,0.5,0.5,0.044020986896278314,0.0,0.0,0,0.044020986896278314,-1.0,0.7555999755859375,-0.7555999755859375,-0.006831299881003692,0.0,0.0,5.9523809523809524e-05,-0.006890823690527501,0.3,0.7,0.3,0.7,0.008382719485514244,0.018565081602875406
2021-06-15,17.020000457763672,4246.58984375,508.6400146484375,1.8288187694373657,16.496010594752114,16.912950870364426,0.9753478692861992,4174.370014648437,0,3.84381385952417,16.84799995422363,2,2,1.0,1.1358021515804764,0.5,0.5,-0.014998619089869047,0.0,0.0,0,-0.014998619089869047,-1.0,0.7808000183105469,-0.7808000183105469,-0.016515853548980206,0.0,0.0,5.9523809523809524e-05,-0.016575377358504013,0.3,0.7,0.3,0.7,-0.01610234987791352,-0.01578699822418653
2021-06-16,18.149999618530277,4223.7001953125,513.1199951171875,1.646825611082371,18.305689427376965,19.334421543827176,0.94679271297989,4177.365219726563,0,6.639242834163106,16.914999961853027,2,2,1.0,1.0754099309639016,0.5,0.5,0.054852014741084254,0.0,0.0,0,0.054852014741084254,-1.0,0.9,-0.9,-0.00687710115463218,0.0,0.0,5.9523809523809524e-05,-0.00693662496415599,0.3,0.7,0.3,0.7,0.011599966947416081,0.02395769488846413
2021-06-17,17.75,4221.85986328125,510.239990234375,1.2814793893534318,18.831964499529143,19.637561972100453,0.9589767062878864,4180.20341796875,0,-2.203854693869489,16.885999870300292,2,2,1.0,1.082969438085291,0.5,0.5,0.014374631292638163,0.0,0.0,0,0.014374631292638163,-1.0,0.8099999999999999,-0.8099999999999999,0.005051458565630984,0.0,0.0,5.9523809523809524e-05,0.004991934756107174,0.3,0.7,0.3,0.7,0.00780674371706647,0.009683283024372668
2021-06-18,20.700000762939453,4166.4501953125,555.0399780273438,1.2853231909667209,20.17883507774848,21.04286718364703,0.9589394307174066,4181.5890234375,0,16.619722608109598,17.313999938964844,2,2,1.0,1.111394611414043,0.5,0.5,0.03576022507511134,0.0,0.0,0,0.03576022507511134,-0.5,0.9,-0.45,-0.07111945517174385,0.5,0.00075,2.9761904761904762e-05,-0.07189921707650576,0.3,0.7,0.3,0.7,-0.03960138443102063,-0.01806949600069721
2021-06-21,17.889999389648438,4224.7900390625,520.6400146484375,1.1365057208781586,17.656626934903592,17.761457626212906,0.9940978553947848,4183.508828125,0,-13.574885360979994,17.46099987030029,2,2,1.0,1.1958972936879304,0.5,0.5,-0.06249637635490085,0.0,0.0,0,-0.06249637635490085,-1.0,0.8155999755859374,-0.8155999755859374,0.027889853223771188,0.5,0.00075,5.9523809523809524e-05,0.02708032941424738,0.3,0.7,0.3,0.7,0.00020731768350290905,-0.017708023470326736
2021-06-22,16.65999984741211,4246.43994140625,493.9200134277344,1.1263882827100635,17.08395377987096,17.251126272301228,0.9903094737241196,4185.877822265625,0,-6.875347032979972,17.419999885559083,2,2,1.0,1.156764538208786,0.5,0.5,-0.01621694667797996,0.0,0.0,0,-0.01621694667797996,-1.0,0.7663999938964844,-0.7663999938964844,0.0418577745277172,0.0,0.0,5.9523809523809524e-05,0.04179825071819339,0.3,0.7,0.3,0.7,0.024393691499341383,0.012790652020106714
2021-06-23,16.31999969482422,4241.83984375,484.6400146484375,1.0927392104458382,16.593790601052806,16.239880721238762,1.0217926403456397,4187.882822265625,0,-2.0408172611160347,17.26299991607666,3,2,1.0,1.159622214496228,0.5,0.5,-0.014345718360456006,0.0,0.0,0,-0.014345718360456006,-1.0,0.7527999877929688,-0.7527999877929688,0.014399479297173843,0.0,0.0,5.9523809523809524e-05,0.014339955487650033,0.3,0.7,0.3,0.7,0.00573425333321822,-2.8814364029863815e-06
2021-06-24,15.970000267028809,4266.490234375,475.2000122070313,1.128037062102553,16.34681530331415,16.594405516088745,0.9850798986119418,4190.719423828125,0,-2.1446043770847023,17.249999904632567,2,2,1.0,1.1458527000430012,0.5,0.5,-0.007441798672660982,0.0,0.0,0,-0.007441798672660982,-1.0,0.7388000106811523,-0.7388000106811523,0.014663324339430071,0.0,0.0,5.9523809523809524e-05,0.014603800529906261,0.3,0.7,0.3,0.7,0.007990120769136088,0.0035810009286226397
2021-06-25,15.619999885559082,4280.7001953125,466.3999938964844,1.1770347373743557,16.08359345635496,16.853112215961307,0.954339664404682,4192.925029296875,1,-2.1916116193956947,17.24699993133545,3,2,1.0,1.1356370643774631,0.5,0.5,-0.00805116599396033,0.0,0.0,0,-0.00805116599396033,-1.0,0.7247999954223633,-0.7247999954223633,0.013681509795487781,0.0,0.0,5.9523809523809524e-05,0.013621985985963972,0.3,0.7,0.3,0.7,0.007120040391986681,0.002785409996001821
2021-06-28,15.760000228881836,4290.60986328125,466.3999938964844,1.2133642685249342,16.289360951718628,16.933125734994697,0.9619819285965828,4195.027822265625,1,0.8962890163154658,17.18400001525879,3,2,1.0,1.132550243522192,0.5,0.5,0.00639681349575405,0.0,0.0,0,0.00639681349575405,-1.0,0.7304000091552735,-0.7304000091552735,-0.0,0.0,0.0,5.9523809523809524e-05,-5.9523809523809524e-05,0.3,0.7,0.3,0.7,0.0018773773820595482,0.0031686448431151202
2021-06-29,16.020000457763672,4291.7998046875,476.3200073242188,1.2176786315703083,16.7738503558536,17.210611887643573,0.9746225448205276,4197.598623046875,1,1.649747621230091,17.084000015258788,6,2,1.0,1.0741024345871455,0.5,0.5,0.014871344725277735,0.0,0.0,0,0.014871344725277735,-1.0,0.7408000183105469,-0.7408000183105469,-0.015535115765987262,0.0,0.0,5.9523809523809524e-05,-0.015594639575511072,0.3,0.7,0.3,0.7,-0.0064548442852744295,-0.0003616474251166681
2021-06-30,15.829999923706056,4297.5,471.3599853515625,1.2367669950825562,16.24340925598501,16.724021448549145,0.9712621635865082,4200.84982421875,1,-1.1860207779553322,16.852000045776368,6,2,1.0,1.055736438799535,0.5,0.5,-0.015811548589482916,0.0,0.0,0,-0.015811548589482916,-1.0,0.7331999969482422,-0.7331999969482422,0.007714108816897638,0.0,0.0,5.9523809523809524e-05,0.007654585007373828,0.3,0.7,0.3,0.7,0.0006147449283168058,-0.004078481791054543
2021-07-01,15.479999542236328,4319.93994140625,463.6799926757813,1.2432321677932312,15.58537073781524,15.846266197177076,0.9835358401710862,4203.780224609375,1,-2.210994208190664,16.625,6,6,1.0,0.9937795046824993,0.5,0.5,-0.020255554354370264,0.0,0.0,0,-0.020255554354370264,-1.0,0.7191999816894531,-0.7191999816894531,0.01194622110794033,0.0,0.0,5.9523809523809524e-05,0.01188669729841652,1.0,0.0,0.6,0.0,-0.020255554354370264,-0.004184428527976872
